HMTL_DATE,INDEX,TICKER,BUY TRADE,SELL TRADE,PREV. CLOSE,TREND
2/13/2017,AAPL  Apple Inc.,AAPL,129.04,135.82,132.12,BULLISH
2/14/2017,AAPL  Apple Inc.,AAPL,130.02,134.36,133.29,BULLISH
2/15/2017,AAPL  Apple Inc.,AAPL,131.08,135.85,135.02,BULLISH
2/16/2017,AAPL  Apple Inc.,AAPL,132.0,136.63,135.51,BULLISH
2/17/2017,AAPL  Apple Inc.,AAPL,129.98,136.67,135.35,BULLISH
2/21/2017,AAPL  Apple Inc.,AAPL,130.01,137.29,135.72,BULLISH
2/22/2017,AAPL  Apple Inc.,AAPL,130.75,137.81,136.7,BULLISH
2/23/2017,AAPL  Apple Inc.,AAPL,131.52,138.29,137.11,BULLISH
2/24/2017,AAPL  Apple Inc.,AAPL,132.09,138.43,136.53,BULLISH
2/27/2017,AAPL  Apple Inc.,AAPL,133.1,138.43,136.66,BULLISH
2/28/2017,AAPL  Apple Inc.,AAPL,133.73,138.02,136.93,BULLISH
3/1/2017,AAPL  Apple Inc.,AAPL,134.11,138.03,136.99,BULLISH
3/2/2017,AAPL  Apple Inc.,AAPL,134.5,140.22,139.79,BULLISH
3/3/2017,AAPL  Apple Inc.,AAPL,134.8,140.2,138.96,BULLISH
3/6/2017,AAPL  Apple Inc.,AAPL,135.22,140.51,139.78,BULLISH
3/7/2017,AAPL  Apple Inc.,AAPL,135.24,140.61,139.34,BULLISH
3/8/2017,AAPL  Apple Inc.,AAPL,135.64,141.01,139.52,BULLISH
3/9/2017,AAPL  Apple Inc.,AAPL,136.1,141,139,BULLISH
3/10/2017,AAPL  Apple Inc.,AAPL,136.41,140.9,138.68,BULLISH
3/13/2017,AAPL  Apple Inc.,AAPL,137.02,140.92,139.14,BULLISH
3/14/2017,AAPL  Apple Inc.,AAPL,138.06,140.22,139.2,BULLISH
3/15/2017,AAPL  Apple Inc.,AAPL,138.16,140.21,138.99,BULLISH
3/16/2017,AAPL  Apple Inc.,AAPL,138.2,140.96,140.46,BULLISH
3/17/2017,AAPL  Apple Inc.,AAPL,138.26,140.94,140.69,BULLISH
3/20/2017,AAPL  Apple Inc.,AAPL,138.18,140.9,139.99,BULLISH
3/21/2017,AAPL  Apple Inc.,AAPL,139.07,142.54,141.46,BULLISH
3/22/2017,AAPL  Apple Inc.,AAPL,138.0,142.51,139.84,BULLISH
3/23/2017,AAPL  Apple Inc.,AAPL,138.06,142.21,141.42,BULLISH
3/24/2017,AAPL  Apple Inc.,AAPL,138.25,142.91,140.92,BULLISH
3/27/2017,AAPL  Apple Inc.,AAPL,138.25,142,140.64,BULLISH
3/28/2017,AAPL  Apple Inc.,AAPL,139.05,142.03,140.88,BULLISH
3/29/2017,AAPL  Apple Inc.,AAPL,139.15,144.13,143.8,BULLISH
3/30/2017,AAPL  Apple Inc.,AAPL,139.25,144.73,144.12,BULLISH
3/31/2017,AAPL  Apple Inc.,AAPL,139.18,144.99,143.93,BULLISH
4/3/2017,AAPL  Apple Inc.,AAPL,139.21,145.45,143.66,BULLISH
4/4/2017,AAPL  Apple Inc.,AAPL,139.81,145.66,143.7,BULLISH
4/5/2017,AAPL  Apple Inc.,AAPL,139.97,146.4,144.77,BULLISH
4/6/2017,AAPL  Apple Inc.,AAPL,140.46,146.29,144.02,BULLISH
4/7/2017,AAPL  Apple Inc.,AAPL,141.47,145.99,143.66,BULLISH
4/10/2017,AAPL  Apple Inc.,AAPL,142.25,145.09,143.34,BULLISH
4/11/2017,AAPL  Apple Inc.,AAPL,142.23,145.01,143.17,BULLISH
4/12/2017,AAPL  Apple Inc.,AAPL,141.2,145.01,141.63,BULLISH
4/13/2017,AAPL  Apple Inc.,AAPL,141.03,145.11,141.8,BULLISH
4/17/2017,AAPL  Apple Inc.,AAPL,140.06,145.26,141.05,BULLISH
4/18/2017,AAPL  Apple Inc.,AAPL,140.21,145.3,141.83,BULLISH
4/19/2017,AAPL  Apple Inc.,AAPL,140.18,145.03,141.2,BULLISH
4/20/2017,AAPL  Apple Inc.,AAPL,140.01,144.3,140.68,BULLISH
4/21/2017,AAPL  Apple Inc.,AAPL,140.18,143.94,142.44,BULLISH
4/24/2017,AAPL  Apple Inc.,AAPL,140.24,143.99,142.27,BULLISH
4/25/2017,AAPL  Apple Inc.,AAPL,140.25,144.5,143.64,BULLISH
4/26/2017,AAPL  Apple Inc.,AAPL,142.1,144.92,144.53,BULLISH
4/27/2017,AAPL  Apple Inc.,AAPL,139.45,144.99,143.68,BULLISH
4/28/2017,AAPL  Apple Inc.,AAPL,140.21,145.34,143.79,BULLISH
5/1/2017,AAPL  Apple Inc.,AAPL,140.41,145.43,143.65,BULLISH
5/2/2017,AAPL  Apple Inc.,AAPL,141.39,147.55,146.58,BULLISH
5/3/2017,AAPL  Apple Inc.,AAPL,140.9,147.55,147.51,BULLISH
5/4/2017,AAPL  Apple Inc.,AAPL,142.33,148.03,147.06,BULLISH
5/5/2017,AAPL  Apple Inc.,AAPL,143.3,148.45,146.53,BULLISH
5/8/2017,AAPL  Apple Inc.,AAPL,145.21,149.79,148.96,BULLISH
5/9/2017,AAPL  Apple Inc.,AAPL,146.85,153.43,153.01,BULLISH
5/10/2017,AAPL  Apple Inc.,AAPL,147.8,154.89,153.99,BULLISH
5/11/2017,AAPL  Apple Inc.,AAPL,148.44,155.26,152.63,BULLISH
5/12/2017,AAPL  Apple Inc.,AAPL,150.06,157.79,153.95,BULLISH
5/15/2017,AAPL  Apple Inc.,AAPL,150.77,157.89,156.1,BULLISH
5/16/2017,AAPL  Apple Inc.,AAPL,151.5,158.8,155.7,BULLISH
5/17/2017,AAPL  Apple Inc.,AAPL,152.55,159,155.47,BULLISH
5/18/2017,AAPL  Apple Inc.,AAPL,148.25,158.02,150.25,BULLISH
5/19/2017,AAPL  Apple Inc.,AAPL,149.99,157.9,152.54,BULLISH
5/22/2017,AAPL  Apple Inc.,AAPL,150.23,157.4,153.06,BULLISH
5/23/2017,AAPL  Apple Inc.,AAPL,150.13,157.36,153.99,BULLISH
5/24/2017,AAPL  Apple Inc.,AAPL,150.55,157.4,153.8,BULLISH
5/25/2017,AAPL  Apple Inc.,AAPL,150.26,157.41,153.34,BULLISH
5/30/2017,AAPL  Apple Inc.,AAPL,150.68,155.99,153.61,BULLISH
5/31/2017,AAPL  Apple Inc.,AAPL,150.93,155.88,153.67,BULLISH
6/1/2017,AAPL  Apple Inc.,AAPL,151.99,155.1,152.76,BULLISH
6/2/2017,AAPL  Apple Inc.,AAPL,152.03,155.1,153.18,BULLISH
6/5/2017,AAPL  Apple Inc.,AAPL,152.23,156.15,155.45,BULLISH
6/6/2017,AAPL  Apple Inc.,AAPL,151.39,156.06,153.93,BULLISH
6/7/2017,AAPL  Apple Inc.,AAPL,151.69,156.28,154.45,BULLISH
6/8/2017,AAPL  Apple Inc.,AAPL,151.79,156.38,155.37,BULLISH
6/9/2017,AAPL  Apple Inc.,AAPL,152.24,156.37,154.99,BULLISH
6/12/2017,AAPL  Apple Inc.,AAPL,147.29,156.01,148.98,BULLISH
6/13/2017,AAPL  Apple Inc.,AAPL,143.96,152.73,145.42,BULLISH
6/14/2017,AAPL  Apple Inc.,AAPL,143.83,152.05,146.59,BULLISH
6/15/2017,AAPL  Apple Inc.,AAPL,142.51,150.59,145.16,BULLISH
6/16/2017,AAPL  Apple Inc.,AAPL,141.08,150.15,144.29,BULLISH
6/19/2017,AAPL  Apple Inc.,AAPL,139.01,148.61,142.27,BEARISH
6/20/2017,AAPL  Apple Inc.,AAPL,139.13,149.45,146.34,BULLISH
6/21/2017,AAPL  Apple Inc.,AAPL,139.79,149.05,145.01,BULLISH
6/22/2017,AAPL  Apple Inc.,AAPL,141.89,148.99,145.87,BULLISH
6/23/2017,AAPL  Apple Inc.,AAPL,142.04,148.58,145.63,BULLISH
6/26/2017,AAPL  Apple Inc.,AAPL,142.65,148.42,146.28,BULLISH
6/27/2017,AAPL  Apple Inc.,AAPL,142.69,148.24,145.82,BULLISH
6/28/2017,AAPL  Apple Inc.,AAPL,142.06,147.9,143.73,BULLISH
6/29/2017,AAPL  Apple Inc.,AAPL,142.54,147.85,145.83,BULLISH
6/30/2017,AAPL  Apple Inc.,AAPL,142.65,147.8,143.68,BULLISH
7/3/2017,AAPL  Apple Inc.,AAPL,142.45,147.81,144.02,BULLISH
7/5/2017,AAPL  Apple Inc.,AAPL,142.25,146.96,143.5,BULLISH
7/6/2017,AAPL  Apple Inc.,AAPL,142.25,146.96,144.09,BULLISH
7/10/2017,AAPL  Apple Inc.,AAPL,142.26,146.3,144.18,NEUTRAL
7/12/2017,AAPL  Apple Inc.,AAPL,142.2,146.77,145.38,BULLISH
7/14/2017,AAPL  Apple Inc.,AAPL,142.93,148.54,147.77,BULLISH
7/17/2017,AAPL  Apple Inc.,AAPL,144.38,149.72,149.04,BULLISH
7/18/2017,AAPL  Apple Inc.,AAPL,144.51,150.48,149.56,BULLISH
7/19/2017,AAPL  Apple Inc.,AAPL,144.74,151.6,150.08,BULLISH
7/20/2017,AAPL  Apple Inc.,AAPL,144.81,152.45,151.02,BULLISH
7/21/2017,AAPL  Apple Inc.,AAPL,144.93,152.85,150.34,BULLISH
7/24/2017,AAPL  Apple Inc.,AAPL,145.16,152.74,150.27,BULLISH
7/25/2017,AAPL  Apple Inc.,AAPL,146.0,154.07,152.09,BULLISH
7/26/2017,AAPL  Apple Inc.,AAPL,147.07,153.99,152.74,BULLISH
7/27/2017,AAPL  Apple Inc.,AAPL,148.06,154.38,153.46,BULLISH
7/28/2017,AAPL  Apple Inc.,AAPL,148.41,153.74,150.56,BULLISH
7/31/2017,AAPL  Apple Inc.,AAPL,148.39,153.6,149.5,BULLISH
8/1/2017,AAPL  Apple Inc.,AAPL,147.9,153.96,148.73,BULLISH
8/2/2017,AAPL  Apple Inc.,AAPL,147.81,157.95,150.05,BULLISH
8/3/2017,AAPL  Apple Inc.,AAPL,151.6,157.99,157.14,BULLISH
8/7/2017,AAPL  Apple Inc.,AAPL,152.98,158.84,156.39,BULLISH
8/8/2017,AAPL  Apple Inc.,AAPL,153.46,160.65,158.81,BULLISH
8/9/2017,AAPL  Apple Inc.,AAPL,154.02,162.38,160.08,BULLISH
8/10/2017,AAPL  Apple Inc.,AAPL,154.55,163.5,160.43,BULLISH
8/11/2017,AAPL  Apple Inc.,AAPL,151.98,163.11,155.32,BULLISH
8/14/2017,AAPL  Apple Inc.,AAPL,152.08,163.12,157.48,BULLISH
8/15/2017,AAPL  Apple Inc.,AAPL,153.18,162.42,159.85,BULLISH
8/16/2017,AAPL  Apple Inc.,AAPL,153.63,162.84,161.6,BULLISH
8/17/2017,AAPL  Apple Inc.,AAPL,154.58,162.94,160.95,BULLISH
8/18/2017,AAPL  Apple Inc.,AAPL,154.23,162.85,157.86,BULLISH
8/21/2017,AAPL  Apple Inc.,AAPL,154.66,162.86,157.5,BULLISH
8/22/2017,AAPL  Apple Inc.,AAPL,154.7,162.84,157.21,BULLISH
8/23/2017,AAPL  Apple Inc.,AAPL,155.01,162.54,159.78,BULLISH
8/24/2017,AAPL  Apple Inc.,AAPL,156.12,162.34,159.98,BULLISH
8/25/2017,AAPL  Apple Inc.,AAPL,156.25,162.31,159.27,BULLISH
8/28/2017,AAPL  Apple Inc.,AAPL,156.49,162.23,159.86,BULLISH
8/29/2017,AAPL  Apple Inc.,AAPL,156.31,162.19,161.47,BULLISH
8/30/2017,AAPL  Apple Inc.,AAPL,156.98,163.36,162.91,BULLISH
8/31/2017,AAPL  Apple Inc.,AAPL,156.98,164.26,163.35,BULLISH
9/1/2017,AAPL  Apple Inc.,AAPL,157.83,165.16,164,BULLISH
9/5/2017,AAPL  Apple Inc.,AAPL,158.27,165.44,164.05,BULLISH
9/6/2017,AAPL  Apple Inc.,AAPL,158.43,165.46,162.08,BULLISH
9/7/2017,AAPL  Apple Inc.,AAPL,158.67,165.4,161.91,BULLISH
9/8/2017,AAPL  Apple Inc.,AAPL,158.4,165.03,161.26,BULLISH
9/11/2017,AAPL  Apple Inc.,AAPL,158.38,165.26,158.63,BULLISH
9/12/2017,AAPL  Apple Inc.,AAPL,158.48,165.86,161.5,BULLISH
9/13/2017,AAPL  Apple Inc.,AAPL,158.23,165.29,160.86,BULLISH
9/14/2017,AAPL  Apple Inc.,AAPL,158.01,165,159.65,BULLISH
9/15/2017,AAPL  Apple Inc.,AAPL,157.39,164.24,158.28,BULLISH
9/18/2017,AAPL  Apple Inc.,AAPL,157.71,164,159.88,BULLISH
9/19/2017,AAPL  Apple Inc.,AAPL,157.4,162.99,158.67,BULLISH
9/20/2017,AAPL  Apple Inc.,AAPL,157.29,162.15,158.73,BULLISH
9/21/2017,AAPL  Apple Inc.,AAPL,155.5,162.1,156.07,BULLISH
9/22/2017,AAPL  Apple Inc.,AAPL,153.11,163.25,153.39,BULLISH
9/25/2017,AAPL  Apple Inc.,AAPL,151.5,163.2,151.89,BULLISH
9/26/2017,AAPL  Apple Inc.,AAPL,149.65,163,150.55,BULLISH
9/27/2017,AAPL  Apple Inc.,AAPL,149.22,162.2,153.14,BULLISH
9/28/2017,AAPL  Apple Inc.,AAPL,148.9,161.5,154.23,BULLISH
9/29/2017,AAPL  Apple Inc.,AAPL,148.99,161.01,153.28,NEUTRAL
10/2/2017,AAPL  Apple Inc.,AAPL,148.38,159.39,154.12,NEUTRAL
10/3/2017,AAPL  Apple Inc.,AAPL,150.28,157.99,153.81,NEUTRAL
10/4/2017,AAPL  Apple Inc.,AAPL,150.75,156.9,154.48,NEUTRAL
10/5/2017,AAPL  Apple Inc.,AAPL,150.74,156.3,153.48,NEUTRAL
10/6/2017,AAPL  Apple Inc.,AAPL,150.94,157.13,155.39,NEUTRAL
10/9/2017,AAPL  Apple Inc.,AAPL,151.6,156.67,155.3,NEUTRAL
10/10/2017,AAPL  Apple Inc.,AAPL,152.0,156.67,155.84,NEUTRAL
10/11/2017,AAPL  Apple Inc.,AAPL,152.55,156.93,155.9,BULLISH
10/12/2017,AAPL  Apple Inc.,AAPL,152.98,157.3,156.55,BULLISH
10/13/2017,AAPL  Apple Inc.,AAPL,153.11,157.37,156,BULLISH
10/16/2017,AAPL  Apple Inc.,AAPL,153.91,157.95,156.99,BULLISH
10/17/2017,AAPL  Apple Inc.,AAPL,154.24,160.68,159.88,BULLISH
10/18/2017,AAPL  Apple Inc.,AAPL,154.31,161.1,160.47,BULLISH
10/19/2017,AAPL  Apple Inc.,AAPL,154.34,161.11,159.76,BULLISH
10/20/2017,AAPL  Apple Inc.,AAPL,153.4,161.29,155.98,BULLISH
10/23/2017,AAPL  Apple Inc.,AAPL,153.9,161.2,156.25,BULLISH
10/24/2017,AAPL  Apple Inc.,AAPL,153.7,161.23,156.17,BULLISH
10/25/2017,AAPL  Apple Inc.,AAPL,154.21,161.14,157.1,BULLISH
10/26/2017,AAPL  Apple Inc.,AAPL,154.2,161.21,156.41,BULLISH
10/27/2017,AAPL  Apple Inc.,AAPL,154.29,161.33,157.41,BULLISH
10/30/2017,AAPL  Apple Inc.,AAPL,158.07,163.73,163.05,BULLISH
10/31/2017,AAPL  Apple Inc.,AAPL,158.76,167.97,166.72,BULLISH
11/1/2017,AAPL  Apple Inc.,AAPL,159.8,170.42,169.04,BULLISH
11/2/2017,AAPL  Apple Inc.,AAPL,159.27,171.34,166.89,BULLISH
11/3/2017,AAPL  Apple Inc.,AAPL,162.22,173.93,168.11,BULLISH
11/6/2017,AAPL  Apple Inc.,AAPL,164.0,175.39,172.5,BULLISH
11/7/2017,AAPL  Apple Inc.,AAPL,165.04,177.59,174.25,BULLISH
11/8/2017,AAPL  Apple Inc.,AAPL,167.0,178.75,174.81,BULLISH
11/9/2017,AAPL  Apple Inc.,AAPL,168.04,178.79,176.24,BULLISH
11/10/2017,AAPL  Apple Inc.,AAPL,169.14,178.45,175.25,BULLISH
11/13/2017,AAPL  Apple Inc.,AAPL,170.94,178.82,174.67,BULLISH
11/14/2017,AAPL  Apple Inc.,AAPL,171.75,178.9,173.97,BULLISH
11/15/2017,AAPL  Apple Inc.,AAPL,168.4,178.01,171.34,BULLISH
11/16/2017,AAPL  Apple Inc.,AAPL,167.03,177.8,169.08,BULLISH
11/17/2017,AAPL  Apple Inc.,AAPL,168.9,177.45,171.1,BULLISH
11/20/2017,AAPL  Apple Inc.,AAPL,168.07,177.3,170.15,BULLISH
11/21/2017,AAPL  Apple Inc.,AAPL,168.67,177.2,169.98,BULLISH
11/22/2017,AAPL  Apple Inc.,AAPL,167.95,177,173.14,BULLISH
11/24/2017,AAPL  Apple Inc.,AAPL,167.91,176.88,174.96,BULLISH
11/27/2017,AAPL  Apple Inc.,AAPL,168.49,176.89,174.97,BULLISH
11/28/2017,AAPL  Apple Inc.,AAPL,168.7,176.43,174.09,BULLISH
11/29/2017,AAPL  Apple Inc.,AAPL,169.21,176.6,173.07,BULLISH
11/30/2017,AAPL  Apple Inc.,AAPL,168.11,176.54,169.48,BULLISH
12/1/2017,AAPL  Apple Inc.,AAPL,168.07,176.55,171.85,BULLISH
12/4/2017,AAPL  Apple Inc.,AAPL,168.46,176.56,171.05,BULLISH
12/5/2017,AAPL  Apple Inc.,AAPL,168.28,176.41,169.8,BULLISH
12/6/2017,AAPL  Apple Inc.,AAPL,167.65,176.33,169.64,BULLISH
12/7/2017,AAPL  Apple Inc.,AAPL,167.22,175.99,169.01,BULLISH
12/11/2017,AAPL  Apple Inc.,AAPL,167.36,173.66,169.37,BULLISH
12/12/2017,AAPL  Apple Inc.,AAPL,167.4,173.6,172.67,BULLISH
12/13/2017,AAPL  Apple Inc.,AAPL,167.46,173.22,171.7,BULLISH
12/14/2017,AAPL  Apple Inc.,AAPL,167.8,173.98,172.27,BULLISH
12/15/2017,AAPL  Apple Inc.,AAPL,167.73,173.81,172.22,BULLISH
12/18/2017,AAPL  Apple Inc.,AAPL,167.83,174.95,173.97,BULLISH
12/19/2017,AAPL  Apple Inc.,AAPL,167.91,177.45,176.42,BULLISH
12/20/2017,AAPL  Apple Inc.,AAPL,168.0,177.01,174.54,BULLISH
12/21/2017,AAPL  Apple Inc.,AAPL,169.03,177.02,174.35,BULLISH
12/22/2017,AAPL  Apple Inc.,AAPL,170.11,177.12,175.01,BULLISH
12/26/2017,AAPL  Apple Inc.,AAPL,170.48,177.13,175.01,BULLISH
12/27/2017,AAPL  Apple Inc.,AAPL,170.08,177.22,170.57,BULLISH
12/28/2017,AAPL  Apple Inc.,AAPL,169.7,177.22,170.6,BULLISH
12/29/2017,AAPL  Apple Inc.,AAPL,169.3,177.41,171.08,BULLISH
1/2/2018,AAPL  Apple Inc.,AAPL,167.1,177.46,169.23,BULLISH
1/3/2018,AAPL  Apple Inc.,AAPL,168.09,177.36,172.26,BULLISH
1/4/2018,AAPL  Apple Inc.,AAPL,168.18,176.34,172.23,BULLISH
1/5/2018,AAPL  Apple Inc.,AAPL,168.28,175.97,173.03,BULLISH
1/8/2018,AAPL  Apple Inc.,AAPL,168.3,176.36,175,BULLISH
1/9/2018,AAPL  Apple Inc.,AAPL,168.68,176.16,174.35,BULLISH
1/10/2018,AAPL  Apple Inc.,AAPL,168.92,176.19,174.33,BULLISH
1/11/2018,AAPL  Apple Inc.,AAPL,169.4,176.5,174.29,BULLISH
1/12/2018,AAPL  Apple Inc.,AAPL,169.86,177.11,175.28,BULLISH
1/16/2018,AAPL  Apple Inc.,AAPL,171.12,178.13,177.09,BULLISH
1/17/2018,AAPL  Apple Inc.,AAPL,171.54,178.03,176.19,BULLISH
1/18/2018,AAPL  Apple Inc.,AAPL,171.99,179.93,179.1,BULLISH
1/19/2018,AAPL  Apple Inc.,AAPL,173.08,179.99,179.26,BULLISH
1/22/2018,AAPL  Apple Inc.,AAPL,174.3,180.69,178.46,BULLISH
1/23/2018,AAPL  Apple Inc.,AAPL,174.4,180.69,177,BULLISH
1/24/2018,AAPL  Apple Inc.,AAPL,174.04,180.45,177.04,BULLISH
1/25/2018,AAPL  Apple Inc.,AAPL,173.68,180.35,174.22,BULLISH
1/26/2018,AAPL  Apple Inc.,AAPL,171.04,181.38,171.11,BULLISH
1/29/2018,AAPL  Apple Inc.,AAPL,170.2,181.51,171.51,BULLISH
1/30/2018,AAPL  Apple Inc.,AAPL,166.8,173.84,167.96,NEUTRAL
1/31/2018,AAPL  Apple Inc.,AAPL,165.05,173.27,166.97,BEARISH
2/1/2018,AAPL  Apple Inc.,AAPL,164.01,173.02,167.43,BEARISH
2/2/2018,AAPL  Apple Inc.,AAPL,163.09,177.86,167.78,NEUTRAL
2/7/2018,AAPL  Apple Inc.,AAPL,156.04,170.01,163.03,BEARISH
2/8/2018,AAPL  Apple Inc.,AAPL,155.11,168.19,159.54,BEARISH
2/9/2018,AAPL  Apple Inc.,AAPL,151.99,167.18,154.52,BEARISH
2/12/2018,AAPL  Apple Inc.,AAPL,151.6,166.77,156.41,BEARISH
2/13/2018,AAPL  Apple Inc.,AAPL,151.55,166.92,162.71,BEARISH
2/14/2018,AAPL  Apple Inc.,AAPL,152.03,168.21,164.34,BEARISH
2/15/2018,AAPL  Apple Inc.,AAPL,152.13,168.64,167.37,BEARISH
2/16/2018,AAPL  Apple Inc.,AAPL,150.47,173.25,172.99,BEARISH
2/20/2018,AAPL  Apple Inc.,AAPL,151.38,175.74,172.43,BEARISH
2/21/2018,AAPL  Apple Inc.,AAPL,151.3,176.07,171.85,BEARISH
2/23/2018,AAPL  Apple Inc.,AAPL,156.11,178.92,172.5,NEUTRAL
2/26/2018,AAPL  Apple Inc.,AAPL,160.98,178.2,175.5,NEUTRAL
2/27/2018,AAPL  Apple Inc.,AAPL,167.8,179.97,178.97,BULLISH
2/28/2018,AAPL  Apple Inc.,AAPL,166.8,180.43,178.39,BULLISH
3/1/2018,AAPL  Apple Inc.,AAPL,168.04,180.65,178.12,BULLISH
3/2/2018,AAPL  Apple Inc.,AAPL,168.54,180.67,175,BULLISH
3/5/2018,AAPL  Apple Inc.,AAPL,169.75,180.8,176.21,BULLISH
3/6/2018,AAPL  Apple Inc.,AAPL,170.17,180.99,176.82,BULLISH
3/7/2018,AAPL  Apple Inc.,AAPL,172.08,180.39,176.67,BULLISH
3/8/2018,AAPL  Apple Inc.,AAPL,171.09,179.99,175.03,BULLISH
3/9/2018,AAPL  Apple Inc.,AAPL,172.62,179.94,176.94,BULLISH
3/12/2018,AAPL  Apple Inc.,AAPL,173.24,180.65,179.98,BULLISH
3/13/2018,AAPL  Apple Inc.,AAPL,173.19,181.72,181.72,BULLISH
3/14/2018,AAPL  Apple Inc.,AAPL,173.1,181.99,179.97,BULLISH
3/15/2018,AAPL  Apple Inc.,AAPL,173.36,182.19,178.44,BULLISH
3/16/2018,AAPL  Apple Inc.,AAPL,173.99,182.29,178.65,BULLISH
3/19/2018,AAPL  Apple Inc.,AAPL,174.37,182.2,178.02,BULLISH
3/20/2018,AAPL  Apple Inc.,AAPL,174.01,182.4,175.3,BULLISH
3/21/2018,AAPL  Apple Inc.,AAPL,174.01,182.37,175.24,BULLISH
3/22/2018,AAPL  Apple Inc.,AAPL,170.04,177.63,171.27,BULLISH
3/23/2018,AAPL  Apple Inc.,AAPL,167.53,174.47,168.85,BEARISH
3/26/2018,AAPL  Apple Inc.,AAPL,163.9,173.6,164.94,BEARISH
3/27/2018,AAPL  Apple Inc.,AAPL,164.8,173.95,172.77,BEARISH
3/28/2018,AAPL  Apple Inc.,AAPL,163.33,173.35,168.34,BEARISH
3/29/2018,AAPL  Apple Inc.,AAPL,162.69,172.77,166.48,BEARISH
4/2/2018,AAPL  Apple Inc.,AAPL,163.01,172.41,167.78,BEARISH
4/3/2018,AAPL  Apple Inc.,AAPL,162.08,172,166.68,BEARISH
4/4/2018,AAPL  Apple Inc.,AAPL,162.84,172.01,168.39,BEARISH
4/5/2018,AAPL  Apple Inc.,AAPL,163.08,173.27,171.61,BEARISH
4/6/2018,AAPL  Apple Inc.,AAPL,163.24,174.29,172.8,BEARISH
4/9/2018,AAPL  Apple Inc.,AAPL,163.34,174.3,168.38,BEARISH
4/10/2018,AAPL  Apple Inc.,AAPL,164.11,174.21,170.05,BEARISH
4/11/2018,AAPL  Apple Inc.,AAPL,164.12,174.61,173.25,BEARISH
4/12/2018,AAPL  Apple Inc.,AAPL,164.89,174.87,172.44,BEARISH
4/13/2018,AAPL  Apple Inc.,AAPL,164.9,175.85,174.14,BEARISH
4/16/2018,AAPL  Apple Inc.,AAPL,167.23,176.28,174.73,NEUTRAL
4/17/2018,AAPL  Apple Inc.,AAPL,168.11,177.25,175.82,BULLISH
4/18/2018,AAPL  Apple Inc.,AAPL,168.12,178.96,178.24,BULLISH
4/19/2018,AAPL  Apple Inc.,AAPL,171.27,180.16,177.84,BULLISH
4/20/2018,AAPL  Apple Inc.,AAPL,169.04,179.43,172.8,NEUTRAL
4/23/2018,AAPL  Apple Inc.,AAPL,164.02,173.88,165.72,BEARISH
4/24/2018,AAPL  Apple Inc.,AAPL,164.03,172.02,165.24,BEARISH
4/25/2018,AAPL  Apple Inc.,AAPL,161.01,170.82,162.94,BEARISH
4/26/2018,AAPL  Apple Inc.,AAPL,158.77,170.82,163.65,BEARISH
4/27/2018,AAPL  Apple Inc.,AAPL,157.02,169.6,164.22,BEARISH
