HMTL_DATE,INDEX,TICKER,BUY TRADE,SELL TRADE,PREV. CLOSE,TREND
1/25/2019,SPX (BEARISH)  S&P 500,SPX,2558.0,2676,2642,BEARISH
1/28/2019,SPX (BEARISH)  S&P 500,SPX,2571.0,2685,2664,BEARISH
1/29/2019,SPX (BEARISH)  S&P 500,SPX,2575.0,2677,2643,BEARISH
1/30/2019,SPX (BEARISH)  S&P 500,SPX,2580.0,2674,2640,BEARISH
1/31/2019,SPX (BEARISH)  S&P 500,SPX,2602.0,2692,2681,BEARISH
2/1/2019,SPX (BEARISH)  S&P 500,SPX,2605.0,2728,2704,BEARISH
2/4/2019,SPX (BEARISH)  S&P 500,SPX,2601.0,2720,2706,BEARISH
2/5/2019,SPX (BEARISH)  S&P 500,SPX,2607.0,2736,2724,BEARISH
2/6/2019,SPX (BEARISH)  S&P 500,SPX,2609.0,2754,2737,BEARISH
2/7/2019,SPX (BEARISH)  S&P 500,SPX,2612.0,2763,2731,BEARISH
2/8/2019,SPX (BEARISH)  S&P 500,SPX,2610.0,2765,2706,BEARISH
2/11/2019,SPX (BEARISH)  S&P 500,SPX,2638.0,2761,2707,BEARISH
2/12/2019,SPX (BEARISH)  S&P 500,SPX,2658.0,2748,2709,BEARISH
2/13/2019,SPX (BEARISH)  S&P 500,SPX,2664.0,2749,2744,BEARISH
2/14/2019,SPX (BEARISH)  S&P 500,SPX,2671.0,2763,2753,BEARISH
2/15/2019,SPX (BEARISH)  S&P 500,SPX,2675.0,2763,2745,BEARISH
2/19/2019,SPX (BEARISH)  S&P 500,SPX,2683.0,2784,2775,BEARISH
2/20/2019,SPX (BEARISH)  S&P 500,SPX,2691.0,2793,2779,BEARISH
2/21/2019,SPX (NEUTRAL)  S&P 500,SPX,2684.0,2805,2784,NEUTRAL
2/22/2019,SPX (NEUTRAL)  S&P 500,SPX,2684.0,2808,2774,NEUTRAL
2/25/2019,SPX (NEUTRAL)  S&P 500,SPX,2688.0,2813,2792,NEUTRAL
2/26/2019,SPX (NEUTRAL)  S&P 500,SPX,2690.0,2810,2796,NEUTRAL
2/27/2019,SPX (NEUTRAL)  S&P 500,SPX,2721.0,2811,2793,NEUTRAL
2/28/2019,SPX (NEUTRAL)  S&P 500,SPX,2726.0,2811,2792,NEUTRAL
3/1/2019,SPX (NEUTRAL)  S&P 500,SPX,2730.0,2807,2784,NEUTRAL
3/4/2019,SPX (NEUTRAL)  S&P 500,SPX,2736.0,2812,2803,NEUTRAL
3/5/2019,SPX (NEUTRAL)  S&P 500,SPX,2740.0,2806,2792,NEUTRAL
3/6/2019,SPX (NEUTRAL)  S&P 500,SPX,2743.0,2806,2789,NEUTRAL
3/7/2019,SPX (NEUTRAL)  S&P 500,SPX,2746.0,2806,2771,NEUTRAL
3/8/2019,SPX (NEUTRAL)  S&P 500,SPX,2735.0,2789,2748,NEUTRAL
3/11/2019,SPX (NEUTRAL)  S&P 500,SPX,2736.0,2781,2743,NEUTRAL
