HMTL_DATE,INDEX,TICKER,BUY TRADE,SELL TRADE,PREV. CLOSE,TREND
3/9/2017,VIX  Volatility Index,VIX,10.53,12.29,11.86,BEARISH
3/10/2017,VIX  Volatility Index,VIX,10.62,12.99,12.3,BEARISH
3/13/2017,VIX  Volatility Index,VIX,10.57,12.8,11.66,BEARISH
3/14/2017,VIX  Volatility Index,VIX,10.53,12.35,11.35,BEARISH
3/15/2017,VIX  Volatility Index,VIX,10.69,12.63,12.3,BEARISH
3/16/2017,VIX  Volatility Index,VIX,10.58,12.51,11.63,BEARISH
3/17/2017,VIX  Volatility Index,VIX,10.68,12.22,11.21,BEARISH
3/20/2017,VIX  Volatility Index,VIX,10.7,12.28,11.28,BEARISH
3/21/2017,VIX  Volatility Index,VIX,10.77,12.26,11.34,BEARISH
3/22/2017,VIX  Volatility Index,VIX,10.69,12.87,12.47,BEARISH
3/23/2017,VIX  Volatility Index,VIX,10.66,12.95,12.81,BEARISH
3/24/2017,VIX  Volatility Index,VIX,10.51,13.23,13.12,BEARISH
3/27/2017,VIX  Volatility Index,VIX,10.58,13.47,12.96,BEARISH
3/28/2017,VIX  Volatility Index,VIX,10.58,13.21,12.5,BEARISH
3/29/2017,VIX  Volatility Index,VIX,10.55,13.52,11.53,BEARISH
3/30/2017,VIX  Volatility Index,VIX,10.53,13.19,11.42,BEARISH
3/31/2017,VIX  Volatility Index,VIX,10.62,13.11,11.54,BEARISH
4/3/2017,VIX  Volatility Index,VIX,10.98,13.53,12.37,BEARISH
4/4/2017,VIX  Volatility Index,VIX,10.97,13.21,12.38,BEARISH
4/5/2017,VIX  Volatility Index,VIX,10.88,13.28,11.79,BEARISH
4/6/2017,VIX  Volatility Index,VIX,10.98,13.29,12.89,BEARISH
4/7/2017,VIX  Volatility Index,VIX,11.01,13.09,12.39,BEARISH
4/10/2017,VIX  Volatility Index,VIX,11.0,13.31,12.87,BEARISH
4/11/2017,VIX  Volatility Index,VIX,10.98,14.23,14.05,BEARISH
4/12/2017,VIX  Volatility Index,VIX,10.97,15.31,15.07,BEARISH
4/13/2017,VIX  Volatility Index,VIX,10.91,15.97,15.77,BEARISH
4/17/2017,VIX  Volatility Index,VIX,10.91,16.38,15.96,NEUTRAL
4/18/2017,VIX  Volatility Index,VIX,11.01,15.96,14.66,NEUTRAL
4/19/2017,VIX  Volatility Index,VIX,11.69,15.96,14.42,NEUTRAL
4/20/2017,VIX  Volatility Index,VIX,12.09,15.99,14.93,NEUTRAL
4/21/2017,VIX  Volatility Index,VIX,12.59,15.98,14.15,NEUTRAL
4/24/2017,VIX  Volatility Index,VIX,12.64,15.98,14.63,NEUTRAL
4/25/2017,VIX  Volatility Index,VIX,9.99,13.25,10.84,BEARISH
4/26/2017,VIX  Volatility Index,VIX,10.3,12.75,10.76,BEARISH
4/27/2017,VIX  Volatility Index,VIX,10.01,12.61,10.85,BEARISH
4/28/2017,VIX  Volatility Index,VIX,9.98,12.85,10.36,BEARISH
5/1/2017,VIX  Volatility Index,VIX,9.91,12.58,10.82,BEARISH
5/2/2017,VIX  Volatility Index,VIX,9.17,11.99,10.11,BEARISH
5/3/2017,VIX  Volatility Index,VIX,9.28,12.4,10.59,BEARISH
5/4/2017,VIX  Volatility Index,VIX,10.0,11.9,10.68,BEARISH
5/5/2017,VIX  Volatility Index,VIX,10.03,11.29,10.46,BEARISH
5/8/2017,VIX  Volatility Index,VIX,10.03,11.94,10.57,BEARISH
5/9/2017,VIX  Volatility Index,VIX,9.55,11.78,9.77,BEARISH
5/10/2017,VIX  Volatility Index,VIX,9.71,11.13,9.96,BEARISH
5/11/2017,VIX  Volatility Index,VIX,9.58,11.12,10.21,BEARISH
5/12/2017,VIX  Volatility Index,VIX,9.58,11.42,10.6,BEARISH
5/15/2017,VIX  Volatility Index,VIX,9.66,10.99,10.4,BEARISH
5/16/2017,VIX  Volatility Index,VIX,9.67,10.98,10.42,BEARISH
5/17/2017,VIX  Volatility Index,VIX,9.69,11.28,10.65,BEARISH
5/18/2017,VIX  Volatility Index,VIX,10.91,16.11,15.59,BEARISH
5/19/2017,VIX  Volatility Index,VIX,9.28,15.94,14.66,BEARISH
5/22/2017,VIX  Volatility Index,VIX,9.68,15.65,12.04,BEARISH
5/23/2017,VIX  Volatility Index,VIX,8.92,15.42,10.93,BEARISH
5/24/2017,VIX  Volatility Index,VIX,9.06,15.4,10.72,BEARISH
5/25/2017,VIX  Volatility Index,VIX,8.9,11.71,10.02,BEARISH
5/30/2017,VIX  Volatility Index,VIX,8.61,11.6,9.81,BEARISH
5/31/2017,VIX  Volatility Index,VIX,8.54,11.87,10.38,BEARISH
6/1/2017,VIX  Volatility Index,VIX,9.11,11.82,10.41,BEARISH
6/2/2017,VIX  Volatility Index,VIX,9.13,11.77,9.89,BEARISH
6/5/2017,VIX  Volatility Index,VIX,9.22,11.7,9.75,BEARISH
6/6/2017,VIX  Volatility Index,VIX,9.41,11.69,10.07,BEARISH
6/7/2017,VIX  Volatility Index,VIX,9.48,11.56,10.45,BEARISH
6/8/2017,VIX  Volatility Index,VIX,9.49,11.53,10.39,BEARISH
6/9/2017,VIX  Volatility Index,VIX,9.52,11.49,10.16,BEARISH
6/12/2017,VIX  Volatility Index,VIX,9.58,11.57,10.7,BEARISH
6/13/2017,VIX  Volatility Index,VIX,9.31,11.77,11.46,BEARISH
6/14/2017,VIX  Volatility Index,VIX,9.31,11.55,10.42,BEARISH
6/15/2017,VIX  Volatility Index,VIX,9.55,11.52,10.64,BEARISH
6/16/2017,VIX  Volatility Index,VIX,9.59,11.51,10.9,BEARISH
6/19/2017,VIX  Volatility Index,VIX,9.79,11.47,10.38,BEARISH
6/20/2017,VIX  Volatility Index,VIX,9.77,11.44,10.37,BEARISH
6/21/2017,VIX  Volatility Index,VIX,9.82,11.43,10.86,BEARISH
6/22/2017,VIX  Volatility Index,VIX,9.98,11.42,10.75,BEARISH
6/23/2017,VIX  Volatility Index,VIX,9.93,11.38,10.48,BEARISH
6/26/2017,VIX  Volatility Index,VIX,9.77,11.07,10.02,BEARISH
6/27/2017,VIX  Volatility Index,VIX,9.77,11.15,9.9,BEARISH
6/28/2017,VIX  Volatility Index,VIX,9.77,11.42,11.06,BEARISH
6/29/2017,VIX  Volatility Index,VIX,9.65,11.29,10.03,BEARISH
6/30/2017,VIX  Volatility Index,VIX,9.66,11.83,11.44,BEARISH
7/3/2017,VIX  Volatility Index,VIX,9.6,11.83,11.18,BEARISH
7/5/2017,VIX  Volatility Index,VIX,9.58,11.89,11.22,BEARISH
7/6/2017,VIX  Volatility Index,VIX,9.58,11.89,11.07,BEARISH
7/10/2017,VIX  Volatility Index,VIX,9.6,12.55,11.19,BEARISH
7/12/2017,VIX  Volatility Index,VIX,9.7,12.39,10.89,BEARISH
7/13/2017,VIX  Volatility Index,VIX,9.7,12.36,10.3,BEARISH
7/14/2017,VIX  Volatility Index,VIX,9.58,11.24,9.9,BEARISH
7/17/2017,VIX  Volatility Index,VIX,9.26,11.19,9.51,BEARISH
7/18/2017,VIX  Volatility Index,VIX,8.99,11.16,9.82,BEARISH
7/19/2017,VIX  Volatility Index,VIX,8.87,11.13,9.89,BEARISH
7/20/2017,VIX  Volatility Index,VIX,9.01,11.1,9.79,BEARISH
7/21/2017,VIX  Volatility Index,VIX,8.92,11.16,9.58,BEARISH
7/24/2017,VIX  Volatility Index,VIX,9.02,10.96,9.36,BEARISH
7/25/2017,VIX  Volatility Index,VIX,9.02,10.48,9.43,BEARISH
7/26/2017,VIX  Volatility Index,VIX,9.01,10.36,9.43,BEARISH
7/27/2017,VIX  Volatility Index,VIX,9.23,10.32,9.6,BEARISH
7/28/2017,VIX  Volatility Index,VIX,9.29,10.88,10.11,BEARISH
7/31/2017,VIX  Volatility Index,VIX,9.29,10.88,10.29,BEARISH
8/1/2017,VIX  Volatility Index,VIX,9.17,10.86,10.26,BEARISH
8/2/2017,VIX  Volatility Index,VIX,9.09,10.64,10.09,BEARISH
8/3/2017,VIX  Volatility Index,VIX,9.1,10.83,10.28,BEARISH
8/7/2017,VIX  Volatility Index,VIX,9.31,10.82,10.03,BEARISH
8/8/2017,VIX  Volatility Index,VIX,9.31,10.79,9.93,BEARISH
8/9/2017,VIX  Volatility Index,VIX,9.49,12.25,10.96,BEARISH
8/10/2017,VIX  Volatility Index,VIX,9.51,12.15,11.11,BEARISH
8/11/2017,VIX  Volatility Index,VIX,9.38,16.47,16.04,BEARISH
8/14/2017,VIX  Volatility Index,VIX,9.36,16.33,15.51,BEARISH
8/15/2017,VIX  Volatility Index,VIX,9.31,16.17,12.33,BEARISH
8/16/2017,VIX  Volatility Index,VIX,9.31,16.02,12.04,BEARISH
8/17/2017,VIX  Volatility Index,VIX,9.31,16,11.74,BEARISH
8/18/2017,VIX  Volatility Index,VIX,9.49,16.98,15.55,BEARISH
8/21/2017,VIX  Volatility Index,VIX,9.36,17.15,14.26,BEARISH
8/22/2017,VIX  Volatility Index,VIX,9.56,16.03,13.19,BEARISH
8/23/2017,VIX  Volatility Index,VIX,9.96,13.66,11.35,BEARISH
8/24/2017,VIX  Volatility Index,VIX,9.99,16.16,12.25,BEARISH
8/25/2017,VIX  Volatility Index,VIX,9.93,15.21,12.23,BEARISH
8/28/2017,VIX  Volatility Index,VIX,9.75,15.39,11.28,BEARISH
8/29/2017,VIX  Volatility Index,VIX,9.78,15.39,11.32,BEARISH
8/30/2017,VIX  Volatility Index,VIX,9.79,15.37,11.7,BEARISH
8/31/2017,VIX  Volatility Index,VIX,10.03,15.05,11.22,BEARISH
9/1/2017,VIX  Volatility Index,VIX,10.13,13.23,10.59,BEARISH
9/5/2017,VIX  Volatility Index,VIX,10.01,12.74,10.13,BEARISH
9/6/2017,VIX  Volatility Index,VIX,10.02,12.95,12.23,BEARISH
9/7/2017,VIX  Volatility Index,VIX,10.04,12.78,11.63,BEARISH
9/8/2017,VIX  Volatility Index,VIX,10.14,12.96,11.55,BEARISH
9/11/2017,VIX  Volatility Index,VIX,10.12,12.77,12.12,BEARISH
9/12/2017,VIX  Volatility Index,VIX,9.95,12.69,10.73,BEARISH
9/13/2017,VIX  Volatility Index,VIX,9.8,12.58,10.58,BEARISH
9/14/2017,VIX  Volatility Index,VIX,9.65,12.55,10.5,BEARISH
9/15/2017,VIX  Volatility Index,VIX,9.6,12.68,10.44,BEARISH
9/18/2017,VIX  Volatility Index,VIX,9.61,12.57,10.17,BEARISH
9/19/2017,VIX  Volatility Index,VIX,9.44,12.31,10.15,BEARISH
9/20/2017,VIX  Volatility Index,VIX,9.4,11.99,10.18,BEARISH
9/21/2017,VIX  Volatility Index,VIX,9.25,11.78,9.78,BEARISH
9/22/2017,VIX  Volatility Index,VIX,9.47,11.15,9.67,BEARISH
9/25/2017,VIX  Volatility Index,VIX,9.4,10.99,9.59,BEARISH
9/26/2017,VIX  Volatility Index,VIX,9.38,11.09,10.21,BEARISH
9/27/2017,VIX  Volatility Index,VIX,9.48,11.09,10.17,BEARISH
9/28/2017,VIX  Volatility Index,VIX,9.41,10.98,9.87,BEARISH
9/29/2017,VIX  Volatility Index,VIX,9.36,10.7,9.55,BEARISH
10/2/2017,VIX  Volatility Index,VIX,9.29,10.96,9.51,BEARISH
10/3/2017,VIX  Volatility Index,VIX,9.21,10.55,9.45,BEARISH
10/4/2017,VIX  Volatility Index,VIX,9.17,10.38,9.51,BEARISH
10/5/2017,VIX  Volatility Index,VIX,9.16,10.43,9.63,BEARISH
10/6/2017,VIX  Volatility Index,VIX,9.01,10.33,9.19,BEARISH
10/9/2017,VIX  Volatility Index,VIX,9.1,10.69,9.65,BEARISH
10/10/2017,VIX  Volatility Index,VIX,9.05,10.88,10.33,BEARISH
10/11/2017,VIX  Volatility Index,VIX,9.11,10.76,10.08,BEARISH
10/12/2017,VIX  Volatility Index,VIX,9.02,10.44,9.85,BEARISH
10/13/2017,VIX  Volatility Index,VIX,9.07,10.72,9.91,BEARISH
10/16/2017,VIX  Volatility Index,VIX,9.1,10.39,9.61,BEARISH
10/17/2017,VIX  Volatility Index,VIX,9.17,10.58,9.91,BEARISH
10/18/2017,VIX  Volatility Index,VIX,9.18,10.67,10.31,BEARISH
10/19/2017,VIX  Volatility Index,VIX,9.29,10.65,10.07,BEARISH
10/20/2017,VIX  Volatility Index,VIX,9.3,10.65,10.05,BEARISH
10/23/2017,VIX  Volatility Index,VIX,9.51,10.62,9.97,BEARISH
10/24/2017,VIX  Volatility Index,VIX,9.36,11.41,11.07,BEARISH
10/25/2017,VIX  Volatility Index,VIX,9.21,11.41,11.16,BEARISH
10/26/2017,VIX  Volatility Index,VIX,9.23,11.84,11.23,BEARISH
10/27/2017,VIX  Volatility Index,VIX,9.36,11.81,11.3,BEARISH
10/30/2017,VIX  Volatility Index,VIX,9.36,11.75,9.8,BEARISH
10/31/2017,VIX  Volatility Index,VIX,9.36,11.75,10.5,BEARISH
11/1/2017,VIX  Volatility Index,VIX,9.36,11.72,10.18,BEARISH
11/2/2017,VIX  Volatility Index,VIX,9.38,11.7,10.2,BEARISH
11/3/2017,VIX  Volatility Index,VIX,9.36,11.62,9.93,BEARISH
11/6/2017,VIX  Volatility Index,VIX,8.91,10.67,9.14,BEARISH
11/7/2017,VIX  Volatility Index,VIX,8.79,10.55,9.4,BEARISH
11/8/2017,VIX  Volatility Index,VIX,8.84,11.23,9.89,BEARISH
11/9/2017,VIX  Volatility Index,VIX,9.01,11.01,9.78,BEARISH
11/10/2017,VIX  Volatility Index,VIX,9.05,11.34,10.5,BEARISH
11/13/2017,VIX  Volatility Index,VIX,8.95,11.59,11.29,BEARISH
11/14/2017,VIX  Volatility Index,VIX,8.7,11.78,11.5,BEARISH
11/15/2017,VIX  Volatility Index,VIX,8.6,12.07,11.59,BEARISH
11/16/2017,VIX  Volatility Index,VIX,8.46,13.57,13.13,BEARISH
11/17/2017,VIX  Volatility Index,VIX,8.84,13.24,11.76,BEARISH
11/20/2017,VIX  Volatility Index,VIX,9.25,13.26,11.43,BEARISH
11/21/2017,VIX  Volatility Index,VIX,9.42,13.08,10.65,BEARISH
11/22/2017,VIX  Volatility Index,VIX,9.29,13.01,9.73,BEARISH
11/24/2017,VIX  Volatility Index,VIX,9.17,13,9.88,BEARISH
11/27/2017,VIX  Volatility Index,VIX,8.89,11.14,9.65,BEARISH
11/28/2017,VIX  Volatility Index,VIX,8.69,10.95,9.87,BEARISH
11/29/2017,VIX  Volatility Index,VIX,8.53,10.98,10.03,BEARISH
11/30/2017,VIX  Volatility Index,VIX,8.9,11.88,10.7,BEARISH
12/1/2017,VIX  Volatility Index,VIX,9.06,11.94,11.28,BEARISH
12/4/2017,VIX  Volatility Index,VIX,9.06,12.64,11.43,BEARISH
12/5/2017,VIX  Volatility Index,VIX,9.0,12.04,11.68,BEARISH
12/6/2017,VIX  Volatility Index,VIX,9.04,12.26,11.33,BEARISH
12/7/2017,VIX  Volatility Index,VIX,9.26,12.21,11.02,BEARISH
12/11/2017,VIX  Volatility Index,VIX,9.13,10.81,9.58,BEARISH
12/12/2017,VIX  Volatility Index,VIX,9.03,10.82,9.34,BEARISH
12/13/2017,VIX  Volatility Index,VIX,8.99,10.74,9.92,BEARISH
12/14/2017,VIX  Volatility Index,VIX,8.92,12.04,10.18,BEARISH
12/15/2017,VIX  Volatility Index,VIX,8.93,12,10.49,BEARISH
12/18/2017,VIX  Volatility Index,VIX,8.83,10.56,9.42,BEARISH
12/19/2017,VIX  Volatility Index,VIX,8.92,11,9.53,BEARISH
12/20/2017,VIX  Volatility Index,VIX,9.01,10.8,10.03,BEARISH
12/21/2017,VIX  Volatility Index,VIX,9.01,10.62,9.72,BEARISH
12/22/2017,VIX  Volatility Index,VIX,9.05,10.62,9.62,BEARISH
12/26/2017,VIX  Volatility Index,VIX,9.13,10.6,9.9,BEARISH
12/27/2017,VIX  Volatility Index,VIX,9.12,10.69,10.25,BEARISH
12/28/2017,VIX  Volatility Index,VIX,9.14,10.79,10.47,BEARISH
12/29/2017,VIX  Volatility Index,VIX,9.14,10.68,10.18,BEARISH
1/2/2018,VIX  Volatility Index,VIX,9.14,11.51,11.04,BEARISH
1/3/2018,VIX  Volatility Index,VIX,9.14,10.96,9.77,BEARISH
1/4/2018,VIX  Volatility Index,VIX,8.88,10.41,9.15,BEARISH
1/5/2018,VIX  Volatility Index,VIX,8.8,10.38,9.22,BEARISH
1/8/2018,VIX  Volatility Index,VIX,8.7,10.36,9.22,BEARISH
1/9/2018,VIX  Volatility Index,VIX,8.73,10.44,9.52,BEARISH
1/10/2018,VIX  Volatility Index,VIX,8.64,11.06,10.08,BEARISH
1/11/2018,VIX  Volatility Index,VIX,8.65,10.94,9.82,BEARISH
1/12/2018,VIX  Volatility Index,VIX,8.62,10.9,9.88,BEARISH
1/16/2018,VIX  Volatility Index,VIX,8.9,10.39,10.16,BEARISH
1/17/2018,VIX  Volatility Index,VIX,8.59,12.75,11.66,BEARISH
1/18/2018,VIX  Volatility Index,VIX,8.5,12.21,11.91,BEARISH
1/19/2018,VIX  Volatility Index,VIX,8.69,12.62,12.22,BEARISH
1/22/2018,VIX  Volatility Index,VIX,8.8,12.68,11.27,BEARISH
1/23/2018,VIX  Volatility Index,VIX,9.14,12.55,11.03,BEARISH
1/24/2018,VIX  Volatility Index,VIX,9.14,12.67,11.1,BEARISH
1/25/2018,VIX  Volatility Index,VIX,9.64,12.65,11.47,BEARISH
1/26/2018,VIX  Volatility Index,VIX,10.2,12.41,11.58,BEARISH
1/29/2018,VIX  Volatility Index,VIX,9.53,12.29,11.08,BEARISH
1/30/2018,VIX  Volatility Index,VIX,10.01,14.57,13.84,BEARISH
1/31/2018,VIX  Volatility Index,VIX,9.58,15.61,14.79,BEARISH
2/1/2018,VIX  Volatility Index,VIX,9.56,14.94,13.54,BEARISH
2/2/2018,VIX  Volatility Index,VIX,9.7,15.2,13.47,BEARISH
2/7/2018,VIX  Volatility Index,VIX,12.1,36.41,29.98,BULLISH
2/8/2018,VIX  Volatility Index,VIX,12.48,37.49,27.73,BULLISH
2/9/2018,VIX  Volatility Index,VIX,12.98,40.6,33.46,BULLISH
2/12/2018,VIX  Volatility Index,VIX,13.38,41.31,29.06,BULLISH
2/13/2018,VIX  Volatility Index,VIX,13.58,40.54,25.61,BULLISH
2/14/2018,VIX  Volatility Index,VIX,13.96,40.48,24.97,BULLISH
2/15/2018,VIX  Volatility Index,VIX,14.09,39.24,19.26,BULLISH
2/16/2018,VIX  Volatility Index,VIX,14.22,38.75,19.13,BULLISH
2/20/2018,VIX  Volatility Index,VIX,14.35,35.33,19.46,BULLISH
2/21/2018,VIX  Volatility Index,VIX,14.7,35.02,20.6,BULLISH
2/23/2018,VIX  Volatility Index,VIX,14.65,29.97,18.72,BULLISH
2/26/2018,VIX  Volatility Index,VIX,14.77,26.15,16.49,BULLISH
2/27/2018,VIX  Volatility Index,VIX,14.43,25.37,15.8,BULLISH
2/28/2018,VIX  Volatility Index,VIX,14.8,22.94,18.59,BULLISH
3/1/2018,VIX  Volatility Index,VIX,15.05,22.78,19.85,BULLISH
3/2/2018,VIX  Volatility Index,VIX,15.28,23.96,22.47,BULLISH
3/5/2018,VIX  Volatility Index,VIX,15.2,22.95,19.59,BULLISH
3/6/2018,VIX  Volatility Index,VIX,15.38,22.97,18.73,BULLISH
3/7/2018,VIX  Volatility Index,VIX,15.11,23.37,18.36,BULLISH
3/8/2018,VIX  Volatility Index,VIX,15.11,22.32,17.76,BULLISH
3/9/2018,VIX  Volatility Index,VIX,14.86,22.91,16.54,BULLISH
3/12/2018,VIX  Volatility Index,VIX,14.29,22.65,14.64,BULLISH
3/13/2018,VIX  Volatility Index,VIX,13.75,22.75,15.78,BULLISH
3/14/2018,VIX  Volatility Index,VIX,13.39,22.32,16.35,BULLISH
3/15/2018,VIX  Volatility Index,VIX,14.18,21.16,17.23,BULLISH
3/16/2018,VIX  Volatility Index,VIX,14.32,20.31,16.59,BULLISH
3/19/2018,VIX  Volatility Index,VIX,14.35,20.67,15.8,BULLISH
3/20/2018,VIX  Volatility Index,VIX,15.59,21.02,19.02,BULLISH
3/21/2018,VIX  Volatility Index,VIX,14.2,20.18,18.2,BULLISH
3/22/2018,VIX  Volatility Index,VIX,14.25,20.42,17.86,BULLISH
3/23/2018,VIX  Volatility Index,VIX,15.98,24.45,23.34,BULLISH
3/26/2018,VIX  Volatility Index,VIX,16.21,27.82,24.87,BULLISH
3/27/2018,VIX  Volatility Index,VIX,16.31,25.3,21.03,BULLISH
3/28/2018,VIX  Volatility Index,VIX,16.37,26.88,22.5,BULLISH
3/29/2018,VIX  Volatility Index,VIX,16.53,26.43,22.87,BULLISH
4/2/2018,VIX  Volatility Index,VIX,16.39,25.93,19.97,BULLISH
4/3/2018,VIX  Volatility Index,VIX,16.95,26.34,23.62,BULLISH
4/4/2018,VIX  Volatility Index,VIX,17.47,26.94,21.1,BULLISH
4/5/2018,VIX  Volatility Index,VIX,17.16,25.45,20.06,BULLISH
4/6/2018,VIX  Volatility Index,VIX,17.11,26.3,18.94,BULLISH
4/9/2018,VIX  Volatility Index,VIX,17.21,26.14,21.49,BULLISH
4/10/2018,VIX  Volatility Index,VIX,17.22,25.23,21.77,BULLISH
4/11/2018,VIX  Volatility Index,VIX,17.31,24.93,20.47,BULLISH
4/12/2018,VIX  Volatility Index,VIX,17.37,24.49,20.24,BULLISH
4/13/2018,VIX  Volatility Index,VIX,17.38,24.6,18.49,BULLISH
4/16/2018,VIX  Volatility Index,VIX,17.11,22.94,17.41,BULLISH
4/17/2018,VIX  Volatility Index,VIX,16.04,22.94,16.56,BULLISH
4/18/2018,VIX  Volatility Index,VIX,14.62,23.29,15.25,BULLISH
4/19/2018,VIX  Volatility Index,VIX,14.31,23.33,15.6,BULLISH
4/20/2018,VIX  Volatility Index,VIX,14.3,23.57,15.96,BULLISH
4/23/2018,VIX  Volatility Index,VIX,14.3,21.55,16.88,BULLISH
4/24/2018,VIX  Volatility Index,VIX,14.12,20.92,16.34,BULLISH
4/25/2018,VIX  Volatility Index,VIX,14.57,19.78,18.02,BULLISH
4/26/2018,VIX  Volatility Index,VIX,14.52,19.48,17.84,BULLISH
4/27/2018,VIX  Volatility Index,VIX,14.75,19.29,16.24,BULLISH
4/30/2018,VIX  Volatility Index,VIX,14.41,19.29,15.41,BULLISH
5/1/2018,VIX  Volatility Index,VIX,14.61,20.29,15.93,BULLISH
5/2/2018,VIX  Volatility Index,VIX,14.57,19.24,15.49,BULLISH
5/3/2018,VIX  Volatility Index,VIX,14.59,19.24,15.97,BULLISH
5/4/2018,VIX  Volatility Index,VIX,14.46,19.13,15.9,BULLISH
5/7/2018,VIX  Volatility Index,VIX,14.11,19.22,14.77,BULLISH
5/8/2018,VIX  Volatility Index,VIX,14.11,18.56,14.75,BULLISH
5/9/2018,VIX  Volatility Index,VIX,14.24,18.58,14.71,BULLISH
5/10/2018,VIX  Volatility Index,VIX,13.21,17.87,13.42,BULLISH
5/11/2018,VIX  Volatility Index,VIX,13.01,17.89,13.23,BULLISH
5/14/2018,VIX  Volatility Index,VIX,12.25,16.9,12.65,NEUTRAL
5/15/2018,VIX  Volatility Index,VIX,12.11,16.71,12.93,NEUTRAL
5/16/2018,VIX  Volatility Index,VIX,12.74,16.54,14.63,BULLISH
5/17/2018,VIX  Volatility Index,VIX,12.21,16.56,13.42,BULLISH
5/18/2018,VIX  Volatility Index,VIX,12.21,16.39,13.43,BULLISH
5/21/2018,VIX  Volatility Index,VIX,12.2,16.38,13.42,BULLISH
5/22/2018,VIX  Volatility Index,VIX,12.23,16.34,13.08,BULLISH
5/23/2018,VIX  Volatility Index,VIX,12.29,16.26,13.22,BULLISH
5/24/2018,VIX  Volatility Index,VIX,12.11,16.18,12.58,BULLISH
5/25/2018,VIX  Volatility Index,VIX,12.11,16.12,12.53,BULLISH
5/29/2018,VIX  Volatility Index,VIX,12.11,15.92,13.22,BULLISH
5/30/2018,VIX  Volatility Index,VIX,13.22,17.66,17.02,BULLISH
5/31/2018,VIX  Volatility Index,VIX,12.23,16.65,14.94,BULLISH
