date,XLY,XLF,XLV,XLK,XLP,XLI,XLB,XLE,XLU,XLRE,XLC,SPY
2025-05-09,100.211669921875,48.93037033081055,129.78282165527344,108.05291748046875,78.19017791748047,133.97044372558594,41.31313705444336,39.64704132080078,38.76240921020508,39.86259841918945,95.74064636230469,556.5103149414062
2025-05-12,105.19229888916016,49.921539306640625,132.99119567871094,113.06824493408203,78.30614471435547,138.09457397460938,42.270729064941406,40.68114471435547,38.53053283691406,39.90092468261719,97.73072052001953,574.9015502929688
2025-05-13,106.58351135253906,50.12762451171875,128.9905242919922,115.51134490966797,77.2527847290039,139.0591583251953,42.06064224243164,41.25350570678711,38.47739028930664,39.36444091796875,98.68635559082031,578.6981811523438
2025-05-14,106.99444580078125,49.990234375,125.95819854736328,116.26117706298828,76.83723449707031,138.38983154296875,41.67467498779297,41.00340270996094,38.30831527709961,39.029136657714844,99.19866180419922,579.4376831054688
2025-05-15,106.75679779052734,50.32389831542969,127.6113052368164,116.4200668334961,78.41244506835938,139.92532348632812,42.0997314453125,41.17655563354492,39.12472152709961,39.747642517089844,99.59272766113281,582.2678833007812
2025-05-16,107.76678466796875,50.62812042236328,130.18385314941406,116.63855743408203,79.3111801147461,141.51986694335938,42.5296630859375,41.11402893066406,39.699588775634766,40.24580001831055,100.27250671386719,585.9559936523438
2025-05-19,107.51428985595703,50.657554626464844,131.4359130859375,116.4697265625,79.5431137084961,142.0021514892578,42.637149810791016,40.580142974853516,39.8686637878418,40.3320198059082,100.37102508544922,586.596923828125
2025-05-20,106.95482635498047,50.382774353027344,131.7587127685547,116.03274536132812,79.8233642578125,141.49034118652344,42.563873291015625,40.20497512817383,39.98460388183594,40.12125778198242,100.12472534179688,584.6246948242188
2025-05-21,104.78631591796875,49.35235595703125,128.7068328857422,113.8528060913086,78.89564514160156,139.09854125976562,41.997127532958984,39.46427536010742,39.25515365600586,39.05787658691406,99.3759994506836,574.7732543945312
2025-05-22,105.23686218261719,49.2934684753418,127.6993408203125,113.88261413574219,78.56707000732422,139.06898498535156,41.953155517578125,39.31036376953125,38.69477844238281,38.92375564575195,99.15925598144531,575.0001831054688
2025-05-23,104.2912368774414,49.11682891845703,127.4939193725586,112.62629699707031,78.85697937011719,138.61624145507812,41.8701057434082,39.43541717529297,39.15853500366211,38.93333435058594,98.70606231689453,571.0753173828125
2025-05-27,107.37071228027344,49.98042297363281,129.27418518066406,115.30278778076172,79.57210540771484,141.05723571777344,42.60294723510742,39.77690505981445,39.45321273803711,39.575199127197266,100.31192016601562,582.9483642578125
2025-05-28,106.38548278808594,49.64676284790039,128.60902404785156,114.82608795166016,79.03092956542969,140.35841369628906,42.02156066894531,39.271881103515625,38.90250015258789,39.575199127197266,100.29222106933594,579.5758056640625
2025-05-29,106.43003845214844,49.90190887451172,129.4698028564453,115.0197525024414,79.34984588623047,140.48635864257812,42.17790222167969,39.56527328491211,39.17302703857422,39.939239501953125,99.48435974121094,581.863525390625
2025-05-30,105.85077667236328,50.009864807128906,129.7436981201172,114.66222381591797,80.04563903808594,140.57496643066406,42.182777404785156,39.21416091918945,39.5739860534668,39.977561950683594,99.89813232421875,581.2128295898438
2025-06-02,106.09832763671875,50.02948760986328,129.8219451904297,115.67520904541016,80.09395599365234,140.39776611328125,42.43195343017578,39.72881317138672,39.699588775634766,40.035037994384766,100.39073944091797,584.4866943359375
2025-06-03,106.66272735595703,50.12762451171875,130.12518310546875,117.41320037841797,80.01664733886719,141.48049926757812,42.86677932739258,40.200172424316406,39.80586624145508,39.89134216308594,100.10502624511719,587.8197631835938
2025-06-04,106.38052368164062,49.84303665161133,130.37948608398438,117.58699798583984,79.45614624023438,141.55923461914062,43.02800369262695,39.41617202758789,39.110225677490234,40.0158805847168,100.74539947509766,587.6619262695312
2025-06-05,103.69712829589844,49.70564651489258,130.2034454345703,117.25430297851562,78.69269561767578,141.46083068847656,42.77395248413086,39.37770080566406,39.047428131103516,40.00630187988281,100.88333129882812,584.8218994140625
2025-06-06,105.04376983642578,50.32389831542969,131.44570922851562,118.36164855957031,78.94396209716797,142.6517791748047,42.886322021484375,40.11840057373047,39.221336364746094,40.12125778198242,102.17391967773438,590.8274536132812
2025-06-09,105.88542938232422,50.04911422729492,131.22073364257812,118.94263458251953,78.83766174316406,142.5238494873047,43.17457580566406,40.19535827636719,38.97013473510742,40.10210418701172,101.87837219238281,591.3599243164062
2025-06-10,107.15286254882812,50.10799789428711,132.71731567382812,119.60802459716797,79.01161193847656,141.9037322998047,43.44328308105469,40.91201400756836,39.061920166015625,40.45656204223633,103.1689682006836,594.7127685546875
2025-06-11,106.30625915527344,50.04911422729492,132.78579711914062,119.3448486328125,78.74102020263672,141.97262573242188,43.01334762573242,41.503623962402344,39.08607482910156,40.23622131347656,102.93252563476562,593.0166625976562
2025-06-12,105.80622863769531,50.04911422729492,133.8226318359375,120.45219421386719,79.20488739013672,141.5985870361328,43.19411849975586,41.64791488647461,39.55949401855469,40.45656204223633,102.09510803222656,595.3734741210938
